source_gene,target_gene,is_true_edge,full_model_importance,no_priors_importance
TFCP2,ANKRD50,False,13.054941,16.785025
TFCP2,ANKRD6,False,4.928549,6.202836
TFCP2,ANO5,False,10.465537,13.809074
TFCP2,ANXA3,False,4.928549,6.202836
TFCP2,AP3B1,False,4.681694,4.8733397
TFCP2,AP5M1,False,17.144407,20.58119
TFCP2,APOBEC3C,False,8.616107,11.081171
TFCP2,ARFGAP3,False,11.363317,15.133297
TFCP2,ARFIP1,False,8.826147,11.39098
TFCP2,ARG2,False,9.066361,11.745293
TFCP2,ARHGAP12,False,5.0457935,5.585304
TFCP2,ARHGAP28,False,4.928549,6.202836
TFCP2,ARHGAP29,False,3.4541116,3.1471398
TFCP2,ARHGAP42,False,6.041277,7.283302
TFCP2,ARID4A,False,16.438017,19.925459
TFCP2,ARL4A,False,14.989185,18.580542
TFCP2,ARL4D,False,4.928549,6.202836
TFCP2,ARL8B,False,16.218666,19.721844
TFCP2,ARMC1,False,13.023997,16.756298
TFCP2,ARMC8,False,15.943079,19.46602
TFCP2,ARMCX1,False,15.372978,18.936806
TFCP2,ARMCX2,False,12.990916,16.72559
TFCP2,ARMCX3,False,3.4541116,3.1471398
TFCP2,ARRDC3,False,14.027132,17.687489
TFCP2,ASAP2,False,4.928549,6.202836
TFCP2,ASB3,False,8.412825,10.781329
TFCP2,ASH2L,False,4.928549,6.202836
TFCP2,ASNS,False,15.519811,19.073112
TFCP2,ASPM,False,14.027132,17.687489
TFCP2,ASS1,False,4.928549,6.202836
TFCP2,ATAD5,False,8.431166,10.808379
TFCP2,ATG4C,False,4.928549,6.202836
TFCP2,ATG5,False,9.844932,12.893682
TFCP2,ATL2,False,16.23193,19.734154
TFCP2,ATP11B,False,6.568061,8.060306
TFCP2,ATP2B4,False,6.793146,8.392305
TFCP2,ATP6V1H,False,5.0780754,5.648427
TFCP2,ATR,False,6.041277,7.283302
TFCP2,AURKA,False,9.28742,12.071353
TFCP2,AXL,False,20.278444,23.819485
TFCP2,B3GNT2,False,9.723609,12.714731
TFCP2,B3GNT5,False,4.928549,6.202836
TFCP2,B4GALT4,False,5.4022365,6.282295
TFCP2,BAG3,False,3.4541116,3.1471398
TFCP2,BAMBI,False,4.928549,6.202836
TFCP2,BCAP29,False,11.696339,15.523862
TFCP2,BCAR3,False,4.928549,6.202836
TFCP2,BCL11A,False,17.929153,21.309652
TFCP2,BHLHE40,False,4.928549,6.202836
TFCP2,BIRC2,False,18.069735,21.440147
TFCP2,BLM,False,11.911222,15.723335
TFCP2,BMP2,False,5.7261953,6.8185577
TFCP2,BMP4,False,4.928549,6.202836
TFCP2,BMPER,False,4.928549,6.202836
TFCP2,BMPR1A,False,4.928549,6.202836
TFCP2,BNIP2,False,6.793146,8.392305
TFCP2,BNIP3,False,12.074703,15.875092
TFCP2,BNIP3L,False,16.15164,19.659624
TFCP2,BORA,False,4.928549,6.202836
TFCP2,BPGM,False,4.928549,6.202836
TFCP2,BRCA2,False,14.189443,17.838158
TFCP2,BRMS1L,False,9.389943,12.222574
TFCP2,BTBD10,False,13.831771,17.50614
TFCP2,BUB1B,False,20.065042,23.565317
TFCP2,C10orf88,False,3.4541116,3.1471398
TFCP2,C12orf29,False,4.928549,6.202836
TFCP2,C18orf25,False,14.558828,18.181053
TFCP2,C18orf54,False,12.832784,16.5788
TFCP2,C1GALT1C1,False,4.928549,6.202836
TFCP2,C1orf112,False,13.539459,17.234793
TFCP2,C21orf91,False,14.16727,17.817575
TFCP2,C3orf14,False,13.831771,17.50614
TFCP2,C3orf38,False,12.269545,16.055958
TFCP2,C4orf46,False,15.236088,18.809734
TFCP2,C5orf22,False,11.52671,15.366401
TFCP2,C5orf30,False,11.993852,15.800038
TFCP2,C9orf72,False,15.826926,19.3582
TFCP2,CA14,False,8.205842,10.47603
TFCP2,CA2,False,4.928549,6.202836
TFCP2,CAB39,False,9.084371,11.771855
TFCP2,CALB1,False,11.651846,15.482562
TFCP2,CAMK2D,False,13.054941,16.785025
TFCP2,CAMSAP2,False,3.4541116,3.1471398
TFCP2,CAP2,False,9.16454,11.890107
TFCP2,CAPRIN2,False,5.7261953,6.8185577
TFCP2,CASD1,False,4.1714067,3.8755202
TFCP2,CASP8AP2,False,4.928549,6.202836
TFCP2,CBLL1,False,13.40768,17.112463
TFCP2,CBR1,False,10.68272,14.129417
TFCP2,CCDC138,False,8.636887,11.111819
TFCP2,CCDC141,False,4.177304,3.8870518
TFCP2,CCDC18,False,11.300222,15.040232
TFCP2,CCDC66,False,14.153029,17.804356
TFCP2,CCDC80,False,4.928549,6.202836
TFCP2,CCDC81,False,4.928549,6.202836
TFCP2,CCDC82,False,15.305832,18.874477
TFCP2,CCDC93,False,9.529104,12.427834
TFCP2,CCKBR,False,4.928549,6.202836
TFCP2,CCNA2,False,13.906716,17.57571
TFCP2,CCNB2,False,11.740306,15.564678
TFCP2,CCNE2,False,15.198457,18.774805
TFCP2,CCNH,False,11.993852,15.800038
TFCP2,CCPG1,False,11.394244,15.178913
TFCP2,CD200,False,11.33198,15.087074
TFCP2,CD9,False,15.322732,18.890165
TFCP2,CDC20,False,14.93219,18.527636
TFCP2,CDC23,False,11.424771,15.223944
TFCP2,CDC37L1,False,13.235444,16.952583
TFCP2,CDC42BPA,False,12.961334,16.69813
TFCP2,CDC7,False,13.235738,16.952856
TFCP2,CDCA2,False,12.961334,16.69813
TFCP2,CDCA8,False,9.844932,12.893682
TFCP2,CDH11,False,4.928549,6.202836
TFCP2,CDK1,False,18.648216,21.977142
TFCP2,CDK17,False,5.4022365,6.282295
TFCP2,CDK6,False,10.0411625,13.183122
TFCP2,CDKN2AIP,False,12.9296055,16.668678
TFCP2,CELF2,False,14.050854,17.70951
TFCP2,CENPJ,False,16.142975,19.65158
TFCP2,CENPQ,False,4.1714067,3.8755202
TFCP2,CEP152,False,6.9986696,8.695455
TFCP2,CEP55,False,4.928549,6.202836
TFCP2,CEP57L1,False,7.6784062,9.698065
TFCP2,CEP70,False,13.490925,17.18974
TFCP2,CER1,False,4.928549,6.202836
TFCP2,CFL2,False,12.192817,15.984733
TFCP2,CGRRF1,False,15.488642,19.044176
TFCP2,CHEK2,False,13.085632,16.813515
TFCP2,CHL1,False,4.928549,6.202836
TFCP2,CHUK,False,15.438946,18.998045
TFCP2,CKAP2L,False,11.235398,14.944618
TFCP2,CLDN11,False,6.9348235,8.601281
TFCP2,CLDN12,False,13.599129,17.290184
TFCP2,CLGN,False,4.928549,6.202836
TFCP2,CLK1,False,11.235398,14.944618
TFCP2,CLK4,False,4.928549,6.202836
TFCP2,CLOCK,False,10.324968,13.601734
TFCP2,CLP1,False,4.928549,6.202836
TFCP2,CNKSR3,False,4.928549,6.202836
TFCP2,CNOT10,False,10.372759,13.672225
TFCP2,CNOT6L,False,4.928549,6.202836
TFCP2,CNOT8,False,14.600741,18.21996
TFCP2,CNTRL,False,3.4541116,3.1471398
TFCP2,COBLL1,False,4.928549,6.202836
TFCP2,COCH,False,4.928549,6.202836
TFCP2,COL1A2,False,8.636887,11.111819
TFCP2,COL4A1,False,8.826147,11.39098
TFCP2,COL4A6,False,4.928549,6.202836
TFCP2,COL5A1,False,4.928549,6.202836
TFCP2,COL5A2,False,4.928549,6.202836
TFCP2,COLEC12,False,4.928549,6.202836
TFCP2,COMMD10,False,13.572369,17.265343
TFCP2,COMMD8,False,10.276193,13.529793
TFCP2,COQ3,False,12.153855,15.9485655
TFCP2,COQ5,False,4.928549,6.202836
TFCP2,COX11,False,13.805108,17.48139
TFCP2,CPE,False,4.928549,6.202836
TFCP2,CPEB4,False,4.928549,6.202836
TFCP2,CPNE8,False,13.601793,17.292656
TFCP2,CPVL,False,4.928549,6.202836
TFCP2,CREBL2,False,7.6784062,9.698065
TFCP2,CRHBP,False,4.928549,6.202836
TFCP2,CRISPLD1,False,3.4541116,3.1471398
TFCP2,CRNKL1,False,15.856302,19.385471
TFCP2,CRYZL1,False,3.4541116,3.1471398
TFCP2,CSNK1G3,False,19.03172,22.334599
TFCP2,CSTF1,False,15.406108,18.967564
TFCP2,CTSK,False,10.764302,14.249753
TFCP2,CUL1,False,15.492511,19.047771
TFCP2,CUL2,False,4.928549,6.202836
TFCP2,CUL4B,False,14.190809,17.839428
TFCP2,CUTC,False,4.928549,6.202836
TFCP2,CWC22,False,16.657234,20.128956
TFCP2,CYP1B1,False,4.928549,6.202836
TFCP2,CYP26A1,False,4.928549,6.202836
TFCP2,DAAM1,False,4.1714067,3.8755202
TFCP2,DARS2,False,15.024579,18.613398
TFCP2,DCAF6,False,4.681694,4.8733397
TFCP2,DCK,False,10.598224,14.004786
TFCP2,DCLK1,False,8.826147,11.39098
TFCP2,DCLRE1C,False,18.425758,21.770638
TFCP2,DCTN4,False,3.4541116,3.1471398
TFCP2,DCUN1D4,False,21.464567,25.232193
TFCP2,DDAH1,False,19.837988,23.294888
TFCP2,DDHD2,False,4.928549,6.202836
TFCP2,DDX20,False,14.538114,18.161823
TFCP2,DECR1,False,6.041277,7.283302
TFCP2,DENND4C,False,16.67987,20.14997
TFCP2,DEPDC1,False,7.3628592,9.232633
TFCP2,DEPDC1B,False,5.4022365,6.282295
TFCP2,DERA,False,4.928549,6.202836
TFCP2,DIAPH3,False,11.235398,14.944618
TFCP2,DKK1,False,4.928549,6.202836
TFCP2,DKK4,False,4.928549,6.202836
TFCP2,DLC1,False,4.928549,6.202836
TFCP2,DLGAP5,False,19.487299,22.877209
TFCP2,DNA2,False,12.865337,16.60902
TFCP2,DNAAF2,False,15.519811,19.073112
TFCP2,DNAJB14,False,9.844932,12.893682
TFCP2,DNAJB4,False,15.114752,18.697102
TFCP2,DNAJB9,False,11.168753,14.846313
TFCP2,DOCK11,False,4.928549,6.202836
TFCP2,DOCK4,False,4.928549,6.202836
TFCP2,DOCK7,False,7.187763,8.974366
TFCP2,DPYSL3,False,17.316078,20.740547
TFCP2,DRAM2,False,4.928549,6.202836
TFCP2,DSCC1,False,12.034494,15.837767
TFCP2,DTL,False,18.23653,21.594982
TFCP2,DTWD1,False,4.1714067,3.8755202
TFCP2,DUSP10,False,4.928549,6.202836
TFCP2,DUSP11,False,6.041277,7.283302
TFCP2,DUSP12,False,3.4541116,3.1471398
TFCP2,DUSP4,False,3.4452612,3.1693437
TFCP2,DYNC2H1,False,5.0780754,5.648427
TFCP2,DYNC2LI1,False,4.928549,6.202836
TFCP2,DYNLT3,False,11.01011,14.612316
TFCP2,DYRK1A,False,5.7261953,6.8185577
TFCP2,DYRK2,False,4.928549,6.202836
TFCP2,E2F5,False,6.7167773,8.279663
TFCP2,ECD,False,14.050854,17.70951
TFCP2,ECI2,False,15.406108,18.967564
TFCP2,ECT2,False,17.060377,20.503185
TFCP2,EDEM1,False,9.703608,12.685228
TFCP2,EED,False,4.681694,4.8733397
TFCP2,EFNA5,False,17.936481,21.316454
TFCP2,EGLN3,False,4.928549,6.202836
TFCP2,ELL2,False,12.418459,16.194193
TFCP2,ELMO1,False,3.4541116,3.1471398
TFCP2,ELMOD2,False,14.640572,18.256931
TFCP2,ELOVL2,False,4.928549,6.202836
TFCP2,ELP2,False,4.928549,6.202836
TFCP2,ENC1,False,4.928549,6.202836
TFCP2,EOMES,False,4.928549,6.202836
TFCP2,EPB41L3,False,4.928549,6.202836
TFCP2,EPB41L5,False,3.4541116,3.1471398
TFCP2,EPCAM,False,10.598224,14.004786
TFCP2,EPHA4,False,4.928549,6.202836
TFCP2,ERBB4,False,4.928549,6.202836
TFCP2,ERCC6L,False,11.515125,15.355647
TFCP2,ERCC8,False,9.595731,12.526112
TFCP2,ESCO2,False,15.26924,18.84051
TFCP2,ESRP1,False,17.712154,21.108221
TFCP2,ETAA1,False,3.4541116,3.1471398
TFCP2,ETV1,False,13.2059555,16.925207
TFCP2,EXO1,False,4.928549,6.202836
TFCP2,EXOC1,False,14.496336,18.123041
TFCP2,EXOC2,False,15.132528,18.713606
TFCP2,EXTL2,False,8.321184,10.646158
TFCP2,FAM117B,False,20.001688,23.489864
TFCP2,FAM118B,False,12.699683,16.455248
TFCP2,FAM135A,False,18.298172,21.652205
TFCP2,FAM160B1,False,4.928549,6.202836
TFCP2,FAM172A,False,11.869217,15.684341
TFCP2,FAM173B,False,12.799948,16.54832
TFCP2,FAM206A,False,13.085632,16.813515
TFCP2,FAM84B,False,11.76384,15.586523
TFCP2,FAM89A,False,4.928549,6.202836
TFCP2,FAM91A1,False,5.0780754,5.648427
TFCP2,FANCB,False,4.928549,6.202836
TFCP2,FANCM,False,5.7261953,6.8185577
TFCP2,FAR2,False,8.91539,11.52261
TFCP2,FARSB,False,17.721077,21.116499
TFCP2,FASTKD1,False,11.740306,15.564678
TFCP2,FASTKD3,False,9.084371,11.771855
TFCP2,FASTKD5,False,17.028378,20.47348
TFCP2,FBN1,False,4.928549,6.202836
TFCP2,FBXL5,False,3.4541116,3.1471398
TFCP2,FBXO11,False,7.187763,8.974366
TFCP2,FBXO28,False,4.928549,6.202836
TFCP2,FBXO3,False,3.4541116,3.1471398
TFCP2,FBXO34,False,4.928549,6.202836
TFCP2,FBXO5,False,14.720573,18.331194
TFCP2,FER,False,8.91539,11.52261
TFCP2,FEZ1,False,5.2082834,5.9030366
TFCP2,FEZ2,False,4.681694,4.8733397
TFCP2,FGF12,False,14.517284,18.142487
TFCP2,FIGNL1,False,15.0968895,18.68052
TFCP2,FLRT2,False,4.928549,6.202836
TFCP2,FLRT3,False,4.928549,6.202836
TFCP2,FMR1,False,10.843167,14.366077
TFCP2,FN1,False,12.269545,16.055958
TFCP2,FNDC3A,False,14.680785,18.294262
TFCP2,FOS,False,4.928549,6.202836
TFCP2,FOXO1,False,15.236949,18.810535
TFCP2,FREM1,False,4.928549,6.202836
TFCP2,FRS2,False,3.4541116,3.1471398
TFCP2,FZD5,False,11.696339,15.523862
TFCP2,GABPA,False,11.869217,15.684341
TFCP2,GABRB2,False,4.928549,6.202836
TFCP2,GABRB3,False,16.37482,19.866798
TFCP2,GAD1,False,4.928549,6.202836
TFCP2,GATA4,False,4.928549,6.202836
TFCP2,GATA6,False,4.928549,6.202836
TFCP2,GATM,False,7.956788,10.108674
TFCP2,GCA,False,13.176234,16.897617
TFCP2,GCLC,False,12.418459,16.194193
TFCP2,GDAP1,False,4.1714067,3.8755202
TFCP2,GDF3,False,10.175518,13.381299
TFCP2,GEMIN2,False,8.431166,10.808379
TFCP2,GFM1,False,13.930719,17.597994
TFCP2,GFM2,False,4.928549,6.202836
TFCP2,GLB1,False,11.268034,14.992751
TFCP2,GLCCI1,False,4.681694,4.8733397
TFCP2,GLDC,False,17.256968,20.685677
TFCP2,GLIPR2,False,4.1714067,3.8755202
TFCP2,GLMN,False,13.351139,17.059978
TFCP2,GLRX,False,10.123528,13.304613
TFCP2,GNAI1,False,4.928549,6.202836
TFCP2,GNG11,False,4.928549,6.202836
TFCP2,GNG12,False,4.928549,6.202836
TFCP2,GNG2,False,4.928549,6.202836
TFCP2,GOLGA5,False,5.0780754,5.648427
TFCP2,GOLPH3L,False,3.4629178,3.1250458
TFCP2,GOLT1B,False,17.528767,20.93798
TFCP2,GOPC,False,14.16727,17.817575
TFCP2,GPAM,False,3.4541116,3.1471398
TFCP2,GPC3,False,8.826147,11.39098
TFCP2,GPC6,False,3.4541116,3.1471398
TFCP2,GPD2,False,4.928549,6.202836
TFCP2,GPR180,False,12.66566,16.423664
TFCP2,GPR22,False,4.928549,6.202836
TFCP2,GPR75-ASB3,False,10.849751,14.37579
TFCP2,GPR83,False,3.5402792,3.0410278
TFCP2,GPR89A,False,12.182725,15.975367
TFCP2,GPR89B,False,7.716503,9.754255
TFCP2,GPSM2,False,4.928549,6.202836
TFCP2,GRPEL2,False,6.568061,8.060306
TFCP2,GRPR,False,4.928549,6.202836
TFCP2,GTF2B,False,3.4541116,3.1471398
TFCP2,GTF2H1,False,13.979235,17.643028
TFCP2,GTF3C3,False,7.187763,8.974366
TFCP2,GTPBP8,False,11.268034,14.992751
TFCP2,GYG1,False,15.07876,18.663692
TFCP2,GYPA,False,4.928549,6.202836
TFCP2,GYPB,False,4.928549,6.202836
TFCP2,GYPE,False,3.4541116,3.1471398
TFCP2,HACL1,False,14.333427,17.971815
TFCP2,HAND1,False,4.928549,6.202836
TFCP2,HAPLN1,False,4.928549,6.202836
TFCP2,HAS2,False,4.928549,6.202836
TFCP2,HBP1,False,11.268034,14.992751
TFCP2,HDHD2,False,11.860758,15.67649
TFCP2,HEG1,False,4.928549,6.202836
TFCP2,HEPH,False,5.4022365,6.282295
TFCP2,HERC4,False,4.928549,6.202836
TFCP2,HERPUD1,False,4.928549,6.202836
TFCP2,HIBCH,False,16.083397,19.596275
TFCP2,HLA-DQB1,False,4.928549,6.202836
TFCP2,HLA-DRB1,False,4.928549,6.202836
TFCP2,HMGN4,False,12.766824,16.51757
TFCP2,HMMR,False,4.681694,4.8733397
TFCP2,HNRNPH2,False,11.624897,15.457547
TFCP2,HOMER1,False,10.956746,14.533606
TFCP2,HPRT1,False,10.419603,13.74132
TFCP2,HPS3,False,4.1714067,3.8755202
TFCP2,HSD17B11,False,14.77948,18.385878
TFCP2,HSDL1,False,4.928549,6.202836
TFCP2,HSF2,False,4.928549,6.202836
TFCP2,HSPA13,False,11.202311,14.895811
TFCP2,HTRA1,False,3.4541116,3.1471398
TFCP2,ID2,False,12.034494,15.837767
TFCP2,IDE,False,15.258106,18.830175
TFCP2,IDH3A,False,14.302372,17.942987
TFCP2,IFI16,False,4.928549,6.202836
TFCP2,IFT52,False,3.4541116,3.1471398
TFCP2,IFT57,False,8.536262,10.963396
TFCP2,IFT74,False,12.176889,15.96995
TFCP2,IGDCC4,False,17.414803,20.83219
TFCP2,IL6ST,False,5.5142565,6.5013385
TFCP2,ING3,False,16.633394,20.106825
TFCP2,INSIG2,False,4.928549,6.202836
TFCP2,INTS6,False,8.08459,10.297183
TFCP2,INTS8,False,5.1647987,5.8180065
TFCP2,IPO11,False,13.351423,17.060244
TFCP2,IPO8,False,13.856752,17.52933
TFCP2,IQCB1,False,3.4541116,3.1471398
TFCP2,IRF2BP2,False,10.015993,13.145997
TFCP2,ISCA1,False,4.1714067,3.8755202
TFCP2,ITFG1,False,4.1714067,3.8755202
TFCP2,ITGA5,False,3.4541116,3.1471398
TFCP2,ITGA6,False,12.799948,16.54832
TFCP2,ITM2A,False,11.696339,15.523862
TFCP2,JAK1,False,6.9986696,8.695455
TFCP2,JPH1,False,10.919491,14.478651
TFCP2,KAT7,False,14.235428,17.880846
TFCP2,KBTBD2,False,4.928549,6.202836
TFCP2,KBTBD8,False,4.928549,6.202836
TFCP2,KCTD6,False,4.928549,6.202836
TFCP2,KCTD9,False,6.041277,7.283302
TFCP2,KDELR3,False,4.928549,6.202836
TFCP2,KDR,False,3.4629178,3.1250458
TFCP2,KIAA0391,False,11.606823,15.440767
TFCP2,KIAA0586,False,12.282434,16.067923
TFCP2,KIAA1324L,False,4.928549,6.202836
TFCP2,KIAA1586,False,13.200327,16.919983
TFCP2,KIF14,False,3.5063095,3.0161803
TFCP2,KIF15,False,13.730662,17.412283
TFCP2,KIF18A,False,4.1714067,3.8755202
TFCP2,KIF20A,False,10.640848,14.067657
TFCP2,KIF21A,False,15.752617,19.28922
TFCP2,KIF23,False,16.963543,20.413298
TFCP2,KIF4A,False,4.928549,6.202836
TFCP2,KIT,False,7.6784062,9.698065
TFCP2,KLF10,False,8.826147,11.39098
TFCP2,KLF3,False,4.1714067,3.8755202
TFCP2,KLF8,False,5.001823,5.4993234
TFCP2,KLHL12,False,11.826736,15.644908
TFCP2,KLHL24,False,4.2352285,4.000318
TFCP2,KLHL28,False,16.698744,20.167488
TFCP2,KLHL4,False,4.928549,6.202836
TFCP2,KLHL6,False,4.3933043,4.3094206
TFCP2,KLHL9,False,13.26412,16.979202
TFCP2,KNTC1,False,9.16454,11.890107
TFCP2,KRCC1,False,11.268034,14.992751
TFCP2,LACTB2,False,4.928549,6.202836
TFCP2,LANCL1,False,16.035576,19.551882
TFCP2,LCOR,False,4.1714067,3.8755202
TFCP2,LCORL,False,3.480401,3.0811818
TFCP2,LGALSL,False,4.928549,6.202836
TFCP2,LGR4,False,7.5258884,9.4731
TFCP2,LGR5,False,4.928549,6.202836
TFCP2,LHX1,False,4.928549,6.202836
TFCP2,LIFR,False,3.4541116,3.1471398
TFCP2,LIMCH1,False,4.928549,6.202836
TFCP2,LIPA,False,3.4541116,3.1471398
TFCP2,LIPG,False,4.0236936,3.6102247
TFCP2,LMBRD1,False,11.268034,14.992751
TFCP2,LPGAT1,False,4.9104934,5.3207364
TFCP2,LPIN1,False,13.678286,17.363663
TFCP2,LRBA,False,4.681694,4.8733397
TFCP2,LRIF1,False,4.928549,6.202836
TFCP2,LRIG3,False,4.928549,6.202836
TFCP2,LRR1,False,8.636887,11.111819
TFCP2,LRRC40,False,14.027132,17.687489
TFCP2,LRRCC1,False,10.554816,13.94076
TFCP2,LTBP1,False,15.776606,19.31149
TFCP2,LTN1,False,3.4541116,3.1471398
TFCP2,LUM,False,4.928549,6.202836
TFCP2,LYPLAL1,False,8.91539,11.52261
TFCP2,LYRM1,False,4.928549,6.202836
TFCP2,LYSMD3,False,5.0780754,5.648427
TFCP2,MAGI3,False,4.681694,4.8733397
TFCP2,MAL2,False,15.79732,19.330715
TFCP2,MALT1,False,14.097855,17.75314
TFCP2,MAMLD1,False,4.928549,6.202836
TFCP2,MAN1A1,False,4.928549,6.202836
TFCP2,MANEA,False,3.4541116,3.1471398
TFCP2,MAP3K1,False,10.465537,13.809074
TFCP2,MAP4K3,False,4.1714067,3.8755202
TFCP2,MATN3,False,4.928549,6.202836
TFCP2,MB21D2,False,4.1714067,3.8755202
TFCP2,MBIP,False,6.319297,7.6933794
TFCP2,MBOAT1,False,13.904997,17.574114
TFCP2,MCC,False,4.928549,6.202836
TFCP2,MCCC1,False,6.319297,7.6933794
TFCP2,MCM2,False,13.463381,17.16417
TFCP2,MED21,False,15.661124,19.204288
TFCP2,MELK,False,12.11449,15.912023
TFCP2,MEMO1,False,5.0780754,5.648427
TFCP2,MEPE,False,4.928549,6.202836
TFCP2,METTL14,False,4.681694,4.8733397
TFCP2,METTL18,False,11.168753,14.846313
TFCP2,MEX3C,False,6.319297,7.6933794
TFCP2,MFAP3,False,15.306173,18.874794
TFCP2,MFAP4,False,4.681694,4.8733397
TFCP2,MFN1,False,4.928549,6.202836
TFCP2,MIA3,False,10.015993,13.145997
TFCP2,MID1,False,12.192817,15.984733
TFCP2,MIER3,False,8.73341,11.254189
TFCP2,MINPP1,False,8.431166,10.808379
TFCP2,MIS12,False,13.52453,17.220934
TFCP2,MLH1,False,11.651846,15.482562
TFCP2,MLH3,False,11.484673,15.312296
TFCP2,MLLT3,False,6.9986696,8.695455
TFCP2,MME,False,4.928549,6.202836
TFCP2,MMGT1,False,3.4541116,3.1471398
TFCP2,MMP16,False,4.681694,4.8733397
TFCP2,MOCS2,False,4.928549,6.202836
TFCP2,MORC3,False,4.681694,4.8733397
TFCP2,MORN2,False,4.928549,6.202836
TFCP2,MOSPD1,False,4.928549,6.202836
TFCP2,MOSPD2,False,3.4541116,3.1471398
TFCP2,MPHOSPH9,False,11.268034,14.992751
TFCP2,MPP5,False,4.1714067,3.8755202
TFCP2,MRPL1,False,10.015993,13.145997
TFCP2,MRPS30,False,9.460546,12.3267145
TFCP2,MRS2,False,3.4541116,3.1471398
TFCP2,MSANTD3-TMEFF1,False,10.019291,13.150861
TFCP2,MSANTD4,False,4.928549,6.202836
TFCP2,MTMR2,False,17.899277,21.281916
TFCP2,MTMR6,False,7.187763,8.974366
TFCP2,MTRR,False,17.69425,21.091595
TFCP2,MYD88,False,4.928549,6.202836
TFCP2,MYNN,False,13.826755,17.50148
TFCP2,MYO6,False,9.924014,13.010326
TFCP2,MYOCD,False,4.928549,6.202836
TFCP2,NAA30,False,4.928549,6.202836
TFCP2,NAB1,False,7.6784062,9.698065
TFCP2,NANOG,False,16.412737,19.901997
TFCP2,NAP1L3,False,11.235398,14.944618
TFCP2,NBEA,False,10.070371,13.226206
TFCP2,NBN,False,15.305832,18.874477
TFCP2,NBR1,False,6.986829,8.67799
TFCP2,NCAM1,False,10.843167,14.366077
TFCP2,NCAPG,False,15.305325,18.874008
TFCP2,NDC80,False,12.074703,15.875092
TFCP2,NDFIP2,False,13.322547,17.033438
TFCP2,NDUFC2-KCTD14,False,15.208381,18.784014
TFCP2,NECAB1,False,8.434387,10.813132
TFCP2,NECAP1,False,13.351139,17.059978
TFCP2,NEDD1,False,4.928549,6.202836
TFCP2,NEDD4,False,4.928549,6.202836
TFCP2,NEDD9,False,4.928549,6.202836
TFCP2,NEK1,False,4.928549,6.202836
TFCP2,NEK3,False,3.4541116,3.1471398
TFCP2,NETO2,False,3.4541116,3.1471398
TFCP2,NFE2L2,False,5.4022365,6.282295
TFCP2,NFIB,False,16.110844,19.621754
TFCP2,NGLY1,False,12.66566,16.423664
TFCP2,NID1,False,4.928549,6.202836
TFCP2,NIPSNAP3A,False,4.928549,6.202836
TFCP2,NLGN4X,False,16.716125,20.183624
TFCP2,NMD3,False,15.444173,19.0029
TFCP2,NME7,False,8.727727,11.245808
TFCP2,NNT,False,11.515125,15.355647
TFCP2,NOC3L,False,13.463381,17.16417
TFCP2,NODAL,False,4.928549,6.202836
TFCP2,NOL11,False,18.724113,22.047596
TFCP2,NPAT,False,9.460546,12.3267145
TFCP2,NPY1R,False,4.928549,6.202836
TFCP2,NRP1,False,4.928549,6.202836
TFCP2,NRP2,False,8.431166,10.808379
TFCP2,NSMAF,False,4.1714067,3.8755202
TFCP2,NT5DC1,False,10.598224,14.004786
TFCP2,NT5DC3,False,14.746212,18.354996
TFCP2,NTS,False,4.1714067,3.8755202
TFCP2,NUAK1,False,4.928549,6.202836
TFCP2,NUCB2,False,10.764302,14.249753
TFCP2,NUDT10,False,6.6652164,8.203611
TFCP2,NUDT11,False,7.762563,9.822194
TFCP2,NUF2,False,6.793146,8.392305
TFCP2,NUP35,False,15.322561,18.89001
TFCP2,NUPL2,False,12.699683,16.455248
TFCP2,NXT2,False,16.245014,19.746302
TFCP2,OAS1,False,4.928549,6.202836
TFCP2,ODC1,False,6.319297,7.6933794
TFCP2,OMA1,False,3.4541116,3.1471398
TFCP2,ORC5,False,14.894589,18.49273
TFCP2,OTUD6B,False,5.7261953,6.8185577
TFCP2,OTX2,False,8.536262,10.963396
TFCP2,OXCT1,False,6.041277,7.283302
TFCP2,OXR1,False,3.4541116,3.1471398
TFCP2,OXTR,False,6.532373,8.007667
TFCP2,PALLD,False,3.4541116,3.1471398
TFCP2,PAM,False,4.928549,6.202836
TFCP2,PANK3,False,10.070371,13.226206
TFCP2,PARPBP,False,14.293291,17.934559
TFCP2,PBK,False,4.928549,6.202836
TFCP2,PBX3,False,4.1714067,3.8755202
TFCP2,PCDH10,False,3.4541116,3.1471398
TFCP2,PCDH7,False,4.928549,6.202836
TFCP2,PCGF6,False,10.015993,13.145997
TFCP2,PDCD4,False,15.295656,18.865034
TFCP2,PDE3B,False,4.928549,6.202836
TFCP2,PDGFA,False,18.52772,21.86529
TFCP2,PDGFRA,False,4.928549,6.202836
TFCP2,PDK1,False,15.27112,18.842257
TFCP2,PDLIM3,False,4.928549,6.202836
TFCP2,PELI2,False,3.4541116,3.1471398
TFCP2,PENK,False,4.928549,6.202836
TFCP2,PERP,False,9.2420845,12.004484
TFCP2,PEX11B,False,4.928549,6.202836
TFCP2,PEX3,False,11.523469,15.363393
TFCP2,PFKFB2,False,13.293737,17.006695
TFCP2,PGM2,False,10.276193,13.529793
TFCP2,PHC1,False,20.558657,24.15323
TFCP2,PHLDA1,False,12.76782,16.518497
TFCP2,PHLDB2,False,3.4541116,3.1471398
